ID,review_dates,name,review_ratings,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review,Incorrect review,Incompatibility
1359,2024-01-10,Krill_oil,2,I’m disappointed to find a low amount of EPA and DHA considering its 2000mg of Krill Oil. I’ve had 1000 mg with much more then this 2000 mg. The EPA in this one is 80 mg but others offer EPA of 135 for 1000 mg of Krill oil. Where is the benefit of more milligrams? I’m disappointed. I should have looked closer but I assumed it would have been better then a 1000 mg krill oil.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1360,2024-01-08,Krill_oil,5,Es una excelente fuente de omega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1361,2024-01-08,Krill_oil,1,I have used this product before for myself and my dogs and thought I would start again. I started using this and have it to my dogs. The dogs got diarrhea after a week then I did. I thought it may be too strong. Then I vomited . Put it away and got caught up in the holidays. Just started back lightly 3x a week for me and once again. Started vomiting last night and feel weak as crap today.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1362,2024-01-07,Krill_oil,3,"I bought these Krill supplements because they are supposed to be good at lowering cholesterol. I’ve just starting taking them so I can’t speak to that yet. However a big reason I chose this brand is because people said there was no fish taste or burping up a fish taste. That’s not true. Everytime I take one I am burping up a terrible fish taste. It’s really awful. I hope they work for the purpose I bought them, but this fish taste is a bummer. 3 stars because of the fish taste.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1363,2024-01-05,Krill_oil,2,There must have been a busted or leaky softgel in the bottle because there was oily residue and pieces of broken pills all within the bottle .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1364,2024-01-05,Krill_oil,5,"Haven’t used it yet, but I know my regular Nature Made fish oil is good, but I’ve always heard that Krill oil is much better!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1365,2024-01-05,Krill_oil,1,Play Video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1366,2024-01-04,Krill_oil,1,"SMELLS HORRIBLE, STICKY...AND THE WORST THING IS ITS NOT RETURNABLE OR REFUNDABLE. YOU DONT MENTION THAT PART IN YOUR DISCRIPTION., VERY DECEPTIVE. WONT EVER BUY AGAIN AND TELLING EVERYBODY HOW AWFUL IT AND YOUR BUSINESS IS.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1367,2024-01-03,Krill_oil,1,"Product was unusable, all the capsules were stuck together as if the bottle was stored in a very hot area and they melted together. There is no refund on the item either, lost twenty dollars and very disappointed.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1368,2024-01-03,Krill_oil,5,Extremely Impressed With This Product for many months on end,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1369,2024-01-02,Krill_oil,3,"Price was very reasonable. The first bottle of 240 softgels I ordered in the summer of 2023 was very good, and I had no problems using the capsules daily. With the second order of 120 soft gels I ordered in December I was not so lucky. A couple of capsules had apparently leaked and all the gelsl capsules are stuck together. Tried separating them but they just burst. So I'm out the cost of a bottle of these Krill Oil gels and unfortunately I might have to reconsider what I order in the future.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1370,2024-01-02,Krill_oil,1,"I bought this product before and it was okay but this time when I opened the bottle, all the capsules were stuck together. I tried to separate them with a spoon but they didn't budge and I didn't want krill oil dripping all over in the bottle. When I went to try to return it I was told on the site non returnable. No place to ask for replacement so I am trying this way to complain.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1371,2024-01-01,Krill_oil,1,I feel that it should be very clearly stating when ordering that it would not be returnable...misleading to say the least!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1372,2023-12-31,Krill_oil,1,"Received this in Jun 2023. Been taking them on and off with other fish oils, made it through about half a bottle. But now, Dec 2023, they are definitely rancid. No leakers but there's a terrible smell that wasn't there before, and they were stored in a cool dark place. Expiration date is 08-2025. They didn't make it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1373,2023-12-30,Krill_oil,4,Not enough time to evaluate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1374,2023-12-29,Krill_oil,1,"Smells like a third world country sewer
No refund no return….
👎👎",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1375,2023-12-29,Krill_oil,5,"Para antioxidante de 1ra
Completo en lo mejor de aceite de crill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1376,2023-12-28,Krill_oil,1,Received item today. Product not useable. All soft gels appear to be fused together and cannot be removed from the bottle. Note says this product cannot be returned. Previous purchases of this product were received in good condition and were useable. Bad luck for me to receive a defective product that cannot be returned or replaced. Now I have to place another order and pay for the same or similar item.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1377,2023-12-25,Krill_oil,5,Taking it daily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1378,2023-12-24,Krill_oil,5,I regularly use this product to assist me in keeping my HDL & LDL levels in their respective proper levels. This regiment is working well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1379,2023-12-24,Krill_oil,5,Bought for my health.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1380,2023-12-24,Krill_oil,5,"Best product I have found on the market,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1381,2023-12-18,Krill_oil,1,"We couldnt get any out of the bottle. After I found out that I couldnt return, my husband said he would try to get them unstuck but Nope. What a waste of money",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1382,2023-12-18,Krill_oil,5,good quality was as advertised.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1383,2023-12-17,Krill_oil,1,These are the worst! You will burp up fish taste all day and night! They also give me the worst acid reflux! Never again!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1384,2023-12-15,Krill_oil,1,"Just arrived today. Opened bottle and all of the pills fused into one solid mass. Impossible to seperate, have never seen anything like this before. Went to amazon to return and discovered this company does not accept returns. I now have useless product that cane to me defective and have no recourse but to let others know what happened to me and warn them off so it does not happen to them. There are plenty of other sources for a Krill Oil Pill.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1385,2023-12-10,Krill_oil,1,I opened the bottle and was slapped with a strong fishy odor. I have tried several different brands and have never had this problem in the past. Won’t purchase from this company again.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1386,2023-12-10,Krill_oil,5,Decided to switch from fish oil to Krill oil as have read it is higher in Omega 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1387,2023-12-08,Krill_oil,3,It smells like fish I'll finish the bottle but probably won't order again,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1388,2023-12-07,Krill_oil,4,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1389,2023-12-06,Krill_oil,1,These caps have a bit of a fish smell but after taking the recommended 2 capsules I burped fish taste for 1-2 hours! They are not returnable even with an unopened container.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1390,2023-12-05,Krill_oil,5,"So far, this product is performing well.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1391,2023-12-03,Krill_oil,5,Easy to swallow gel pills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1392,2023-12-02,Krill_oil,1,"I was excited to try this product. Unfortunately, many of the capsules were broken and the oil had leaked everywhere. With so many open capsules, the smell was terrible. I couldn’t return them and ended up throwing them away.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1393,2023-12-01,Krill_oil,5,"Easy to take, no bad side effects.
A healthy supplement.
I take one per day.
Excellent bloodwork results.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1395,2023-11-20,Krill_oil,1,"Play Video
 The item arrived damaged and is a mess. When I went to return it says not elegible for return.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1396,2023-11-19,Krill_oil,5,Easy to use noticed no effects on my stomach. Seems very good quality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1398,2023-11-17,Krill_oil,3,This Dosage of krill is to high for. Causes bowel problems.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1399,2023-11-16,Krill_oil,5,"Antartic Krill Oil contains 2000mg krill oil, the Phospholipid omega 3 complex is 240 mg.
The EPA is 80 mg , Tthe DHA is 40 mg , other fatty acids are 60 mg , Phospholipids are 60 mg
Anataxanthin is 600 mg .
There is NO : gluten, wheat, milk, lactose, soy, artificial color, artificial flavor, artificial sweetener, or preservatives. This is also NON GMO .

;",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1400,2023-11-16,Krill_oil,5,New brand of oil and I love that I can get it on Amazon.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1401,2023-11-14,Krill_oil,2,"The most important factors are the EPA & DHA, but the EPA is 80mg & the DHA is 40mg. These two elements are way too low for the price. The higher EPA & DHA concentration, the better the results. So, I will not buy such a low concentration for the money in the future.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1402,2023-11-14,Krill_oil,1,"Have been buying this for a while now, but this order is a total failure. The capsules in both bottles were leaking, which is the first time we've had this problem. Of course, no refunds, so am stuck.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1403,2023-11-13,Krill_oil,2,"These capsules are pretty large, larger than others on the market. The aftertaste was terrible and lasted more than a day. Amazon denied a return.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1404,2023-11-13,Krill_oil,2,"I like this product, it's the best krill oil supplement I've found. But in a recent order I got two bottles in which the capsules were all stuck together because some of them had broken and the oil had leaked everywhere. I was not able to return them so I wrote to the seller and have had no reply after over a week.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1405,2023-11-12,Krill_oil,5,I take every day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1406,2023-11-11,Krill_oil,5,"Item as described, time!y delivery.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1407,2023-11-11,Krill_oil,1,"Do not order. When you get, they are all stuck together and unusable!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1408,2023-11-10,Krill_oil,1,"All stuck together in jar. If I could get them out, I would take a picture! Waste of $$$",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1409,2023-11-10,Krill_oil,5,For the price you can't beat these.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1410,2023-11-09,Krill_oil,1,The bottle I opened has damaged capsules! About 15 of the capsules had broken and the contents were all over the other capsules! Unable to rinse them off due to they would start dissolving when wet!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1411,2023-11-08,Krill_oil,5,Its the best oil for a nice price...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1412,2023-11-07,Krill_oil,1,Does nothing.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1413,2023-11-07,Krill_oil,1,"Al destapar el tarro me di cuenta que las pastillas estaban descompuestas, olían muy mal y estaban llenas de moho. Intenté devolver el producto pero no es elegible para devolución. Tuve q desechar el producto inmediatamente!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1414,2023-11-05,Krill_oil,3,"Purchased for my daughter. However, capsules smell bad and are too large for her to swallow. Tried to process a return and it says nonrefundable. However on the main listing page it says “eligible for return”. What I didn’t know was that when you click on Eligible for return under the listing, it THEN says nonreturnable. Very deceptive and can’t get my money back. Listing needs to be clearer about eligibility for return",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1415,2023-11-05,Krill_oil,1,As above.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1416,2023-11-04,Krill_oil,5,Improved Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1417,2023-11-03,Krill_oil,1,Some capsules broke in the bottle and now the whole bottle (and my kitchen) smells. I won’t be buying this product again.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1418,2023-11-03,Krill_oil,1,"Each capsule is soaked in Krill oil. The entire bottle is wet with it on the inside. It tastes disgusting and makes your hand smell like you worked on a fishing boat it you get any of it on you.

I should have sorted reviews by most recent, and I would have never purchased.

UNRETURNABLE trash. I'll never buy from Carlyle again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1419,2023-11-02,Krill_oil,4,"Purchased as a supplement for my dog’s coat. Punctured capsule, and
mixed in with food, dog liked.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1420,2023-11-01,Krill_oil,5,Great value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1421,2023-10-31,Krill_oil,1,this time it is very fishy that i cannot take it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1422,2023-10-30,Krill_oil,1,"Received all Capsules stuck together. Refund or exchange prohibited, not allowed, no way, no how. Sold by: Carlyle. $19.78 plus tax.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1423,2023-10-29,Krill_oil,1,All of the capsules are stuck together!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1424,2023-10-28,Krill_oil,2,My supplements arrived today. But there is a major problem. I am unable to get the supplements out of the plastic bottle. They are all fused together. I tried shaking the bottle and can’t separate them. I would like a replacement that hasn’t been sitting in a hot warehouse. 2 stars because they arrived as promised. Please and thank U.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1425,2023-10-28,Krill_oil,1,Not eligible for return and no option to replace.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1426,2023-10-27,Krill_oil,1,The pills was all stuck together like they were melted. I’m trying to pull them apart but they keep breaking. Not happy with my purchase!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1427,2023-10-25,Krill_oil,1,"Noticed immediately that the pills on the bottom were melted together.

Opened the lid and you can see the liquid on the cap (dried) as well as a foul smell.

Probably can't even return this. I will try to get a refund.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1428,2023-10-25,Krill_oil,1,Both the capsules and the rancid smell are of poor quality. Opened the bottle and the smell filled the room. Dumped the contents on paper towels and the capsules were sticky and adhered to the inside of bottle. About 10 or so empty and broken capsules. Heed the other videos and comments from the reviews. Wish I had. Non returnable so waste of $20.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1429,2023-10-25,Krill_oil,1,Product is unusable - not safe. Safety seal was broken.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1430,2023-10-25,Krill_oil,5,I like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1431,2023-10-24,Krill_oil,5,"Most Krill oil capsules make me nauseated after taking them, but this one doesn't. I'm impressed! It's hard to tell if It will help me in the long run.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1432,2023-10-24,Krill_oil,1,"Some of the capsules were broken upon delivery and the fish oil got allover, near impossible to wash off your fingers. BUT, there is a ""no-return"" policy so be careful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1433,2023-10-24,Krill_oil,5,"I've tried many fish oil and krill oil pills, trying to find something that doesn't give me heartburn but still provides omega 3. This is the best I've found. No fishy smell, no weird aftertastes or burps.

The only issue I found, and others have echoed, is that all my pills were fused together fr the desert heat. After they cooled down, I simply smacked the bottle around and most of them broke apart. A couple stayed stuck together (and some broke when I tried to force them apart), but all I'm all I'm very pleased with this brand!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1434,2023-10-24,Krill_oil,5,Seems to make a difference.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1435,2023-10-22,Krill_oil,1,The caplets are stuck together….. probably was in heat too long…..Where did this product come from????!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1436,2023-10-21,Krill_oil,5,No complaints... Did exactly what it was supposed to do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1437,2023-10-20,Krill_oil,2,They were working great until I noticed a shrimpy scent and made me burp. :( such a disappointment I bought these to avoid the rancid product you get from fish oils.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1438,2023-10-19,Krill_oil,1,"Play Video
 2nd time I purchased and product has melted together.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1439,2023-10-19,Krill_oil,5,Since taking the arctic Krill daily; I use less nitroglycerine!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1440,2023-10-18,Krill_oil,5,"Packaging is good. No issues with the product. No bad taste or smell. Softgel size is typical with other fish oil products. Not small, but not so large you can't easily swallow it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
