ID,dates,name,ratings,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review,Incorrect review,Incompatibility
793,2009-10-19,Krill_oil,5.0,friend take advic orthoped doctor month later walk without aid cane limp gait problem husband decid tri knee joint gener ach pain within one month abl kneel walk stair work day ach pain alev motrin husband abl turn usual stiff neck full 90 degre current stand ladder scrape hous 72 stomach upset side effect dont understand work happi result,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
399,2009-10-25,Vitamin_D,5.0,sleep better bone hurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
792,2009-10-27,Krill_oil,5.0,excel product cholesterol lower within month ive notic arthriti symptom hand lessen consider definit take rest life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
940,2009-11-01,Melatonin,5.0,luck ambien trazadon anymor decid tri melantonin 3 mg work first night past week hope continu bless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
398,2009-11-11,Vitamin_D,5.0,ok blog back month ago treatment caus extremli sleepi fibromyalgia ach even call doc assur must stop take sinc level low treatment caus bodi hurt affect muscl joint adjust rest feel sleepi bodi tri heal kept take rest could 1 week finish agre work less fibromyalgia pain past coupl week ever sleepi declin finish go 2000iu per day say thank god vit treatment take pain patienc see ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
397,2009-11-11,Vitamin_D,5.0,ok blog back month ago treatment caus extremli sleepi fibromyalgia ach even morehurt wors ever call doc assur must stop take sinc level low treatment caus bodi hurt affect muscl joint adjust back normal level rest feel sleepi bodi tri heal kept take deal sever pain rest could 1 week finish 12 wk treatmenti agre work less fibromyalgia pain past coupl week ever sleepi declin finish go 2000iu per day say thank god vit treatment take pain patienc see worth differ long run far ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
939,2009-11-12,Melatonin,3.3,help relax addit benadryl fall asleep faster stay asleep longer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
938,2009-11-15,Melatonin,3.0,start take melatonin small sleep disord mom realli bad think inherit well vitamin 5mg far work wake sweat usual slight headach im tri solv issu natur possibl bc dont want take prescrib chemic stuff caus issu ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
791,2009-12-27,Krill_oil,5.0,take krill oil three month cholestrol check take two month cholestrol normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
395,2009-12-31,Vitamin_D,3.3,interest read blog thyroid remov 3 year ago period ach arthriti like pain recent experienc pain rt ankl rt wrist could figur dr drew level vitamin mine 17 start 12 week dose 50000 week taken 1 dose far 5 day ago notic ach sleepi previou blogger said dr said normal sinc muscl adjust dose hope right hope feel better lose wt would bonu ill write later let know work earli tell ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
394,2010-01-09,Vitamin_D,3.7,gueuss work im second week well side effect ever notic great deal differ im take 50000 ut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
936,2010-01-14,Melatonin,4.0,non 24hour sleepwak disord twenti year take 3mg melatonin approxim midday advanc sleep phase time need precis relationship intern bodi clock alway easi know wake hour heavi dream sleep wake time reliabl marker take melatonin eight hour later hit right time window ill fairli strong fatigu within hour last coupl hour cant certain kind work state housework listen lectur call stupid pill doesnt actual make stupid impair abil gener outward focu miss window even make hard recov requir time accuraci differ profound tell miss window far less fatigu take coffe time melatonin significantli reduc fatigu also made treatment less reliabl use nighter without fail least everi three week twenti year first year melatonin lost control three time flip variabl potenc mess one one vendor didnt work anoth vendor work well time bottl arent think get mild stomach irrit night noth realli complain could thing pill life spectacularli better sinc discov found research would love find 100 consist formul ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
935,2010-01-21,Melatonin,5.0,sleep deeper easier fall asleep,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
393,2010-01-24,Vitamin_D,1.0,becam extremli dri intestin unabl releas movement last 1 month take mani differ type intestin medicin still normal loos movement littl piec husband reaction dr prescrib vit 1 month go blood test unhappi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
390,2010-01-26,Vitamin_D,1.0,take two d3 1000iu extrem ga issu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
391,2010-01-26,Vitamin_D,1.3,im schedul take 50000ui week eight week second week nightmar didnt realiz happen first time sinc googl im vomit terribl diarrhea bodi agoni im shake pain tremend bare stand im close go er cant stop vomit thought flu last week horrif spoke doctor nurs phone casual unsympathet said happen surpris ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
392,2010-01-26,Vitamin_D,2.3,im 39 yr old sickl cell diseaseaft repeat request final got vit level done extrem low16now wonder respons chronic bone pain vertebr fractureship degenerationhad hip replacementexactli 24hr 1st dose50000iu acut onset full bodi pain mid lower back painelev blood pressuressever headacheand eventu go er pain control think trigger sickl cell crisi day2 2nd dose50000iupain last week 10daysi felt greateven better normat first doc doubt vit caus flarebut stress system stress caus sickl flare tri day11 wors sickl flarei hospit full bodi pain especi lower mid backrar spot meand mid chest associ acid reflux also previou symptomshigh blood pressur headach extrem fatiguestil recoveringal doc deni know side effect vitd discharg given rx 1000iu capsul plan start today search easili found reviewsgood know headnot sure thoughi dont mind struggl side effect trigger sickl cell crisisthi danger life threateningright tri get better recent back back sickl episod ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
389,2010-02-05,Vitamin_D,3.0,thru routin blood test discov vitamin level 12 doctor prescrib 50000 unit pill one 4 week far good problem continu take calcium day also d3 interfer weekli pill much system dont know point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
387,2010-02-08,Vitamin_D,5.0,im 50000 unit vitamin d3 twice aweek muscl better precript,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
386,2010-02-08,Vitamin_D,2.7,ra type 1 diabet depress low level vit dr prescrib 50000 week 12wk level recheck first week ok muscl twitch second week felt bit amp chalk anxieti week 5 feel like heart rate elev puls bp blood sugar roller coaster feel like edg panic attack time cant even look anyth caffin without feel like heart gonna beat chest plu sleep difficulti etc call dr offic told vitamin would caus unless calcium level elev werent start would realli increas much im like im gonna take anymor request rx smaller dose told keep take someth els go panic attack prior anxieti run nice level puls bp time blood sugar also well regul well week nightmar high low anyth tell doc convinc im crazi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
152,2010-02-13,Folic_acid,4.0,take centrum recent supplement w extra folic acid see would help mildmoder depress take same tyrosin scullcap wellseem sho supplementatio help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
790,2010-02-16,Krill_oil,5.0,spot period 34 daysi got regular period ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
151,2010-02-17,Folic_acid,3.0,hemolyt anemia advis doctor use folic acid help maintain produc blood cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
385,2010-02-17,Vitamin_D,2.3,recent hadf lab done vitamin 6 prescrib 50000 ui twice wk took first dose yesterday im experienc bone muscl pain talk dr pharm trhey say cont scare take next dose ill write sypmtom subsid need chang treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
69,2010-02-20,Ginkgo,4.7,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
384,2010-02-20,Vitamin_D,4.7,use treat ms high cholesterol feel better take sympton lessen like muscl spam memori overal ach pain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
789,2010-02-22,Krill_oil,3.0,start take megar krill oil cap nightmar profus sweat day one four day im quit cap sit sweat noth disgust say least leg cramp sound like good product 63 perhap strong,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
382,2010-02-27,Vitamin_D,2.3,take 50000iu vit bone loss side effect includ bone pain call nurs said constip side effect start feel wors pain upper backkidney call offic ask could take pill everi week told ye need take 16 pill totalso went walkin clinic doc seem surpris much vit check vit level time show normalthi 3 pill im consid go take normal dose see famili doctor im afraid affect kidney sinc feel pain area 51 think listen bodi plan continu know safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
381,2010-02-27,Vitamin_D,5.0,got realli sickfound vitamin level realli lowi also health issuesbut gotten level low normalbut took 3 year soi also parathyroid surgeryi take vitamin supplement calcium tooi learn control fm pain take vitamin supplementsi would encourag everyon get vitamin level checkedy must ask doctor simpl blood test thoughit normal thing testwhich understand sinc much medic research vitamin level illnessesth doctor told would need rest life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
380,2010-03-04,Vitamin_D,4.7,gener bone muscl pain cheer sever twing pain site past injuri bone variou wound scar older wound site less pain howev pain sometim itch site newer scar often intens side effect recent vanish two month selftherapi 5000iu daili also usual troubl winter blue gone skin tone gener health improv old colon gone lumberjack mode seen sinc 20 im middleag male recoveri legionnair infect sever numer vile complic nearli fatal recoveri slow cheap d3 supplement even help fight prediabet symptom follow ill clinician follow case total supplement except multivitamin know noth vitamin get lectur diet exercis feel diabet inescap genet that 100dose bottl done ill get test 25ohd internet adjust accordingli ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
932,2010-03-05,Melatonin,4.0,sure melatonin give hand tremor yhey seem wors start take,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
379,2010-03-12,Vitamin_D,3.3,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
150,2010-03-12,Folic_acid,3.3,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
788,2010-03-12,Krill_oil,3.3,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
378,2010-03-13,Vitamin_D,4.0,initi dose doctor prescrib 2000mg vit daili month 800 daili lab test result look good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
787,2010-03-15,Krill_oil,3.3,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
377,2010-03-16,Vitamin_D,3.3,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
376,2010-03-20,Vitamin_D,5.0,pain fractur vit level impruv bondens also ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
375,2010-03-20,Vitamin_D,1.3,articl say discuss side effect vitamin discuss none side effect mere intend effect treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
786,2010-03-25,Krill_oil,1.7,made sick stomach horribl stomach cramp diarrhea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149,2010-03-30,Folic_acid,2.3,noth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
931,2010-04-03,Melatonin,4.0,didnt take melatonin sole nicotin withdrawl took chantixi found melatonin effect sleepseem chantix kept sleep esp first 2 week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
374,2010-04-06,Vitamin_D,3.7,doctor order take 2000 mg d3 year ago took 1000 dec 2009 said still low ad addit 1000 seem help hip pain back pain form either arthriti osteomalacia downsid troubl weight seem caus constip although diet 70 fiber multipl veget fruit whole grain oat etc stapl diet went 2nd 1000 3 week recent pain back hip increas realiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
148,2010-04-13,Folic_acid,3.0,oncologist recommend folic 1mg twice day along vit b12 b6 life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
373,2010-04-14,Vitamin_D,4.3,ask md check vit level time check potassium somewhat high bc hbp medicin lab result less 10 seem take prescrib 5000unit folk badseri side effect also seem there littl consensu frequenc take medicin take 1000per day along calcium live northeast long winter sunso go outsid hope combin natur sun supplement caus level return normal side effect 10 day think react hi dose opinion md,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
372,2010-04-24,Vitamin_D,2.7,take 1000iu 6mo notic chang arthriti howev last month upper arm slowli increas pain keep awak night thought use comput pain got sever start look answer webmd pick clue could vitamin stop take 3 day ago final 3 good night sleep arm still hurt feel sore pain experienc also affect bladder kidney whatev also improv also experienc lot tired figur lack sleep didnt start 5th mo take vitamin arm bladder back normal tri take vitamin 1 week start im 67 live mi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
930,2010-04-28,Melatonin,4.7,feel like new leas life take melatonin 3 mg tr sleep restor 7 9 hour night use struggl earli awaken concern mild depress mood sever day skip day improv look 1mg time releas use research hope solv slight mood issu posit experi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,2010-05-01,Folic_acid,1.0,okay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
368,2010-05-14,Vitamin_D,5.0,vitamin fish oil 6 month mri show huge improv breast tissu ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
367,2010-05-17,Vitamin_D,3.3,look neg side effect requir take 100000 iu week,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
365,2010-06-04,Vitamin_D,2.3,start take 10400iu day 6042010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
146,2010-06-10,Folic_acid,5.0,use folic acid b12 sinc 1993 heart bypass 5 arteri 2010 arteri still clean palmer bryant pembrok nc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
363,2010-06-14,Vitamin_D,4.7,elbow arent scalli anymorei low amount blood take 10000iu week im still low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
364,2010-06-14,Vitamin_D,3.0,65 take 50000 unit week 3 week today went bathroom notic spot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
362,2010-07-02,Vitamin_D,5.0,vitamin paini would encourag one everyon chronic pain ask doctor check vitamin levela simpl blood testbut must ask doctor check take vitamin supplement sever year nowand bodi tell take itmi level realli lowand took long time tell differenceth last vitamin check hadmi level still low rang doctor put 50000 iu short timeand start take counter dosesi take 5000 iu dayand pain much betteri done quit bit research vitamin dand low vitamin caus sort ill welli encourag everyon research vitamin import tell everyon talk import vitamin isand continu soi live proof vitamin importanti seen liquid vitamin dso problem take soft gelperhap tri liquid dand everi thing elsethi take time effort feel differ notei would encourag everyon alway take vitamin calcium togetherand eat somethingi eat bit peanut butter honey oatmeal mineso import ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
929,2010-07-03,Melatonin,5.0,work well ue enlytgen melatonin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
631,2010-07-13,Colloidal_silver,5.0,web md afraid show posit result cs like rest money wonder dont homemad option brand product use ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
361,2010-07-31,Vitamin_D,5.0,doctor prescrib 50000 unit 1 x weekli tell differ pain extrem sore burn sensat bone start regim vit pain time unbear ach neck toe sever burn sensat bone felt bodi fire gotten relief burn sensat pain somewhat better charlott collin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
359,2010-08-04,Vitamin_D,5.0,help brain fog weak tired sure feel differ forget take ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
360,2010-08-04,Vitamin_D,2.3,see differ blood sugar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
358,2010-08-21,Vitamin_D,3.3,vit level 17 start take per doctor seem pain head ach nausa etc 5th week hope side effect go away 50000 per week see,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
144,2010-08-22,Folic_acid,2.7,fight get blood test donehomo dont insur wont pay well ask bunch bs came websitefor info folat folic acid manmad folacingood good treatment isnt realli busi import info look dont provid form natur man made therefor suspect bad ineffect way provid curiou user ask question way expand knowledg beyond dictionari definit ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
68,2010-08-26,Ginkgo,4.7,use raynaud help channel blocker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
784,2010-08-26,Krill_oil,3.7,sinc ive start take mega red experienc itch arm mostli peopl reaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
783,2010-08-29,Krill_oil,5.0,began take krill og smaller size compar fish oil overwhelm repons receiv suffer sever inflamm caus arthriti left wrist sever caus carpal tunnel syndrom schedul surgeri longer inflamm 95 reduc carpal tunnel symptom went away total surpris result highli recommend product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
143,2010-09-03,Folic_acid,3.0,love jobli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
142,2010-09-05,Folic_acid,4.7,soon prescib folic acid wholehardli believ vitatmin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
357,2010-09-16,Vitamin_D,5.0,lost 70 lb 2 month lay nake sun bodi make 1000iu per minut full bodi sun exposur blue sky day sun aor liquid d3 list tune cut edg doctor vitamin d3 say blow mind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
926,2010-09-16,Melatonin,3.0,"
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
141,2010-09-19,Folic_acid,5.0,quit help treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
356,2010-09-23,Vitamin_D,3.3,help get thur day didnt take anyth ostioarthritisi could get thru daypleas help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
355,2010-09-28,Vitamin_D,2.0,articl tell us bodi use sunlight synthes cholesterol vitamin mani vitamin defici also high cholesterol take cholesterol lower medic statin statin restrict cholesterol product turn impact bodi abil convert vitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
